Business Name,Phone,Street Address,Locality,Category,Rating
Sierra Meadows Community Association Clubhouse,(530) 587-4947,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Strawberry Farms,(949) 551-1811,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesSports & Entertainment Centers,
The Sport Club,(949) 975-8400,N/A,N/A,Sports Clubs & Organizations,N/A
Pinole Senior Center,(510) 724-9800,N/A,N/A,Sports Clubs & OrganizationsSenior Citizens Services & OrganizationsClubs,N/A
Buchanan Steve Tennis,(559) 733-8634,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Berkeley Soccer Club - ABSC,(510) 367-7226,N/A,N/A,Sports Clubs & OrganizationsSoccer ClubsAthletic Organizations,N/A
Lafayette Tennis Club,(925) 937-2582,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Peninsula Tennis Club Inc,(619) 226-3407,N/A,N/A,Sports Clubs & OrganizationsTennis Courts,N/A
Halberstadt Fencers' Club,(415) 863-3838,N/A,N/A,Sports Clubs & OrganizationsSchoolsSocial Service Organizations,N/A
Sleepy Hollow Swim & Tennis,(925) 254-1126,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Mill Valley Tennis Club,(415) 388-2011,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivatePrivate Swimming Pools,N/A
Belair Ridge Tennis Club,(310) 475-8511,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Equipment & Supplies,N/A
OCSC SAILING,(510) 843-4200,N/A,N/A,Sports Clubs & OrganizationsBoat Rental & CharterSpecial Education,N/A
Santa Maria Swim Club,(805) 928-9655,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionSocial Service Organizations,N/A
Forest Park Swim Club,(925) 686-1333,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionSports Instruction,N/A
Big K's Burgers Drive-In,(714) 542-6033,N/A,N/A,Sports Clubs & OrganizationsRestaurants,
Palm Springs Tennis Club,(760) 325-1441,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Equipment & Supplies,N/A
Menlo Country Club,(650) 366-5751,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesPrivate Clubs,N/A
Scoresheet Baseball,(530) 470-1880,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Santa Venetia Swimming Club,(415) 479-3776,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionPrivate Swimming Pools,N/A
Ruff Hill Recreation,(530) 675-0121,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Stockdale High,(661) 665-2800,N/A,N/A,Sports Clubs & OrganizationsPublic SchoolsSchools,N/A
Center Freeze Drive In,(661) 633-9017,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Lake Oroville Little League,(530) 533-5563,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & Parks,N/A
Tennis Club of Santa Barbara,(805) 682-4722,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Temeku Golf Course,(909) 693-1440,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesSports & Entertainment Centers,N/A
NBC Softball,(714) 719-8253,N/A,N/A,Sports Clubs & Organizations,N/A
Chico Bullpen Baseball Academy,(530) 230-2100,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & ParksSports & Entertainment Centers,N/A
Madera Indoor Soccer,(559) 661-0414,N/A,N/A,Sports Clubs & OrganizationsAmusement Places & Arcades,N/A
M. S. Macy Golf Instruction,(408) 687-1140,N/A,N/A,Sports Clubs & OrganizationsGolf InstructionGolf Courses,N/A
Skylinks at Long Beach,(562) 421-3388,N/A,N/A,Sports Clubs & OrganizationsPrivate Golf CoursesWedding Reception Locations & Services,N/A
BWD Sports Management,(310) 550-7980,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & ManagersHealth Clubs,N/A
Carmel Valley Athletic Club,(831) 624-2737,N/A,N/A,Sports Clubs & Organizations,N/A
The Cage,(562) 262-6963,N/A,N/A,Sports Clubs & OrganizationsBatting CagesBaseball Clubs & Parks,
