Business Name,Phone,Street Address,Locality,Category,Rating
Hotel Du Village,(215) 862-9911,N/A,N/A,HotelsWedding Reception Locations & ServicesWedding Chapels & Ceremonies,N/A
Lafayette Hotel,(412) 781-2091,N/A,N/A,Hotels,N/A
Rite Spot Motel,(717) 352-2144,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,
Homestead Lodging,(717) 393-6927,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Interchange Technologies Inc,(267) 298-1100,N/A,N/A,HotelsLodging,N/A
Cam Hospitality Management,(724) 933-7197,N/A,N/A,Hotels,N/A
Eastvale Inn,(724) 843-0760,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Motel 6,(215) 674-2200,N/A,N/A,HotelsMotelsLodging,N/A
Penn Werner Hotel,(610) 678-2765,N/A,N/A,HotelsRestaurants,N/A
Tpk,(412) 492-9285,N/A,N/A,HotelsConvention Services & Facilities,N/A
StudioPlus,(215) 365-4360,N/A,N/A,HotelsMotels,N/A
Old Economy Inn,(412) 841-9693,N/A,N/A,Hotels,N/A
Parkview Hotel Inc,(717) 626-9908,N/A,N/A,HotelsLodging,
Hotel West End,(484) 223-1785,N/A,N/A,HotelsLodging,N/A
Renaissance Place,(215) 637-6135,N/A,N/A,Hotels,N/A
Highland House Hotel,(724) 437-6749,N/A,N/A,HotelsLodgingMotels,N/A
Jackmann Inn,(412) 766-9336,N/A,N/A,Hotels,N/A
Four Points by Sheraton York,(717) 846-4940,N/A,N/A,HotelsLodging,N/A
Silverstone Inn & Suites,(717) 290-6987,N/A,N/A,HotelsParty & Event PlannersBed & Breakfast & Inns,N/A
Little Traverse Inn,(724) 899-5004,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Inn of the Dove,(717) 540-5540,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Brenda Hand,(570) 923-2442,N/A,N/A,HotelsMotels,N/A
Kenmar Motel,(717) 423-5915,N/A,N/A,HotelsMotelsLodging,N/A
Hill Home Forge,(570) 325-0216,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Adams Hotel,(724) 885-1111,N/A,N/A,HotelsLodgingRestaurants,N/A
Casa Dacosta,(724) 662-5681,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Landmark Hotel,(724) 748-4879,N/A,N/A,Hotels,
Courtyard by Marriott,(814) 312-1800,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Days Inn,(717) 263-1288,N/A,N/A,HotelsMotelsLodging,N/A
Shaner Hotel Group,(412) 235-7903,N/A,N/A,HotelsLodgingMotels,N/A
Park Hotel,(717) 624-9934,N/A,N/A,Hotels,N/A
Ramada Inn,(412) 735-4005,N/A,N/A,Hotels,N/A
Embassy Suites by Hilton Philadelphia Airport,(215) 365-4500,N/A,N/A,HotelsHotels-ApartmentMeeting & Event Planning Services,N/A
Strawberry Inn,(814) 438-3953,N/A,N/A,HotelsLodging,N/A
Whispering Woods Inn,(724) 796-0133,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Holly Inn,(717) 486-3823,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
La Quinta,(814) 864-1812,N/A,N/A,HotelsLodgingMeeting & Event Planning Services,N/A
Motel 6,(610) 521-6650,N/A,N/A,HotelsMotelsLodging,N/A
Mansion Inn,(215) 862-1231,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Broadway House,(570) 732-0055,N/A,N/A,HotelsLodging,N/A
The Doctor's Inn,(570) 275-1821,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Northstarbrandywinemanage Ment,(610) 399-0970,N/A,N/A,HotelsLodging,N/A
America's Best Value Inn,(610) 797-0200,N/A,N/A,HotelsMotelsLodging,N/A
Sharon Hotel,(724) 342-6896,N/A,N/A,HotelsLodgingRestaurants,N/A
Keystone Hotel,(570) 923-2329,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Cocoa Flats,(717) 566-0853,N/A,N/A,HotelsLodgingMotels,N/A
Montour Hotel,(412) 264-9633,N/A,N/A,HotelsLodging,N/A
Bing's Motel,(570) 494-0601,N/A,N/A,HotelsMotelsLodging,N/A
The New Tulpehocken Hotel,(610) 488-0343,N/A,N/A,HotelsRestaurants,N/A
City Hotel Bar & Grill,(814) 951-0303,N/A,N/A,HotelsBar & GrillsRestaurants,N/A
Mercersburg Mansion House,(717) 498-0011,N/A,N/A,HotelsLodgingRestaurants,N/A
Oakmont Hotel,(412) 828-2990,N/A,N/A,Hotels,N/A
Studio 6,(215) 925-5436,N/A,N/A,Hotels,N/A
Neshaminy Inn,(215) 638-8100,N/A,N/A,HotelsRestaurantsMotels,
Fairfield Inn & Suites,(717) 642-8245,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
New National Hotel,(814) 267-4815,N/A,N/A,HotelsLodging,N/A
American Hotel,(610) 681-4692,N/A,N/A,HotelsRestaurants,N/A
Tinicum Lodging,(610) 521-3900,N/A,N/A,HotelsLodgingResorts,N/A
Howard Johnson,(814) 946-7601,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Nesco Manor Motel,(570) 788-2452,N/A,N/A,HotelsMotels,N/A
Lighthouse Inn & Restaurant,(814) 899-9300,N/A,N/A,HotelsLodgingMotels,
Ramada by Wyndham Clarks Summit Near Scranton,(570) 586-2730,N/A,N/A,Hotels,N/A
Shadyside Inn All Suites Hotel,(412) 441-4444,N/A,N/A,HotelsLodging,N/A
Americas Best Value Inn Lancaster,(717) 397-4911,N/A,N/A,HotelsMotelsLodging,N/A
Jack Craver Company,(717) 560-0223,N/A,N/A,HotelsHotel & Motel ConsultantsHotel & Motel Management,N/A
Scottish Inns,(610) 488-1578,N/A,N/A,HotelsLodgingMotels,N/A
Loyalsock Hotel,(570) 435-2191,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Central Hotel,(724) 722-3378,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Motel 6,(717) 545-6944,N/A,N/A,HotelsLodgingMotels,N/A
"1715 on Rittenhouse, A Boutique Hotel",(215) 735-6000,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Happy Valley Motor Inn,(814) 234-1111,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Sunset Motel,(814) 922-3550,N/A,N/A,HotelsMotelsLodging,N/A
Hotel Petrolia Inc,(724) 756-0197,N/A,N/A,HotelsLodgingMotels,N/A
Waynebrook Inn Hotel & Suites,(610) 273-2444,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Stirling Guest Hotel,(610) 373-1522,N/A,N/A,HotelsWedding Reception Locations & ServicesWedding Chapels & Ceremonies,N/A
Haunting At the Waldorf Hotel,(610) 824-6835,N/A,N/A,HotelsLodging,N/A
Cambria Suites,(724) 223-5555,N/A,N/A,HotelsLodging,N/A
Hazleton Motor Inn,(570) 459-1451,N/A,N/A,HotelsMotelsLodging,N/A
Seipsville Inn,(610) 252-3620,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Lovelton Hotel,(570) 833-2002,N/A,N/A,HotelsLodgingRestaurants,N/A
Hickory Inn,(570) 722-3336,N/A,N/A,HotelsMotelsLodging,N/A
Prince Hotel,(570) 836-2292,N/A,N/A,HotelsLodging,N/A
Green Acres Farm Bed & Breakfast,(717) 653-4028,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Jim Null,(814) 236-9930,N/A,N/A,Hotels,N/A
Lindsey Place,(570) 893-1666,N/A,N/A,HotelsLodgingMotels,N/A
Blue Eagle Motel,(610) 539-5333,N/A,N/A,HotelsMotels,N/A
Relax Inn,(724) 929-6770,N/A,N/A,HotelsLodgingMotels,N/A
Coach Stop Inn,(570) 724-5361,N/A,N/A,HotelsLodgingMotels,N/A
Days Inn,(724) 350-8528,N/A,N/A,HotelsMotelsLodging,N/A
1722 Motor Lodge,(717) 397-8452,N/A,N/A,HotelsMotelsResorts,N/A
#1 In Travel - TripBlitz.com,(215) 279-6453,N/A,N/A,Hotels,N/A
Fine Lodging,(610) 760-0700,N/A,N/A,HotelsLodging,N/A
Flint Hill Farm AG,(610) 838-2928,N/A,N/A,HotelsFarmsFarm Supplies,
Splash Lagoon,(814) 217-1111,N/A,N/A,HotelsResortsPlaces Of Interest,
Budget Host Inn,(717) 755-1068,N/A,N/A,HotelsLodgingMotels,N/A
Liberty Travel,(877) 999-2101,N/A,N/A,HotelsSteamship AgenciesCruises,N/A
My Resorts 4 You,(412) 999-5338,N/A,N/A,HotelsCruisesResorts,N/A
Homestead Studio Suites,(610) 962-9000,N/A,N/A,HotelsHotels-Apartment,N/A
Extended Stay America - Pittsburgh - West Mifflin,(412) 650-9096,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Americas Best Value Inn,(717) 687-7607,N/A,N/A,HotelsMotelsLodging,N/A
Warwick Inn & Suites,(717) 627-7500,N/A,N/A,Hotels,N/A
Best Western Plus University Park Inn & Suites,(814) 234-8393,N/A,N/A,HotelsLodging,N/A
Best Western Carlisle,(717) 243-6200,N/A,N/A,HotelsLodging,
Best Western Danville Inn,(570) 275-5750,N/A,N/A,HotelsLodging,N/A
Motel 6,(717) 846-6260,N/A,N/A,HotelsMotelsLodging,
Skytop Lodge,(570) 595-7401,N/A,N/A,HotelsLodgingResorts,N/A
Delaware and Hudson Hotel,(570) 253-1392,N/A,N/A,Hotels,N/A
Mahoning Inn,(610) 377-1600,N/A,N/A,HotelsMotelsLodging,N/A
Days Inn,(215) 755-6500,N/A,N/A,HotelsMotelsLodging,N/A
StudioPlus,(412) 490-0979,N/A,N/A,HotelsMotels,N/A
Travelodge,(814) 825-3100,N/A,N/A,HotelsLodgingMotels,N/A
The Wyndham Garden,(610) 358-1700,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Broadway Pub,(610) 452-9226,N/A,N/A,HotelsBar & GrillsRestaurants,N/A
Cork Factory Hotel,(717) 735-2075,N/A,N/A,HotelsLodgingRestaurants,
Welcome Enterprises Inc,(717) 354-8697,N/A,N/A,HotelsLodging,
Cozy Afghan Bed & Breakfast,(814) 834-2699,N/A,N/A,HotelsBed & Breakfast & Inns,N/A
Knights Inn,(814) 456-8251,N/A,N/A,HotelsMeeting & Event Planning ServicesMotels,
The Villanova University Conference Center,(610) 523-1776,N/A,N/A,HotelsConference CentersConvention Services & Facilities,N/A
Holiday Inn Express Philadelphia NE - Langhorne,(800) 345-8082,N/A,N/A,HotelsCorporate LodgingLodging,N/A
Holiday Inn,(877) 372-6086,N/A,N/A,HotelsCorporate LodgingLodging,N/A
Highlodge Cabana,(646) 492-6198,N/A,N/A,HotelsLodging,N/A
Global Resorts Network,(484) 525-6014,N/A,N/A,HotelsFranchisingCruises,N/A
Ramada,(570) 455-2061,N/A,N/A,HotelsBanquet Halls & Reception FacilitiesMeeting & Event Planning Services,N/A
Chelsea Sun Inn,(484) 810-4786,N/A,N/A,HotelsBed & Breakfast & Inns,N/A
Park Hotel,(814) 642-5058,N/A,N/A,Hotels,N/A
Bainbrid Inn,(717) 604-1062,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Hidden Ridge Bed & Breakfast,(814) 692-7858,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Country Inns & Suites,(717) 241-4900,N/A,N/A,HotelsMeeting & Event Planning ServicesConvention Services & Facilities,N/A
Howard Johnson,(412) 681-6300,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Ramada Hotel,(570) 622-4600,N/A,N/A,Hotels,N/A
Scottish Inns Harrisburg - Hershey South,(717) 774-5990,N/A,N/A,HotelsMotels,
Relax Inn,(717) 248-3921,N/A,N/A,HotelsMotelsLodging,
Hotel Brotherhood,(215) 985-1122,N/A,N/A,HotelsLodgingRestaurants,N/A
Wingate by Wyndham,(724) 539-0400,N/A,N/A,HotelsLodging,N/A
SpringHill Suites by Marriott Pittsburgh Southside Works,(412) 488-8003,N/A,N/A,HotelsLodging,N/A
Country Inns & Suites,(724) 884-1450,N/A,N/A,HotelsMeeting & Event Planning ServicesConvention Services & Facilities,N/A
Best Western,(814) 735-4352,N/A,N/A,HotelsLodging,N/A
Astoria Hotel & Residences Waldorf,(215) 925-3673,N/A,N/A,HotelsLodging,N/A
Edinboro Lake Resort,(814) 734-1033,N/A,N/A,HotelsResortsCampgrounds & Recreational Vehicle Parks,
Four Seasons,(215) 342-8110,N/A,N/A,HotelsApartmentsLodging,N/A
Doubletree by Hilton,(412) 560-6406,N/A,N/A,HotelsBanquet Halls & Reception FacilitiesWedding Reception Locations & Services,N/A
Events By Sako,(214) 497-3717,N/A,N/A,HotelsAirlinesMeeting & Event Planning Services,N/A
Comfort Inn,(570) 265-5691,N/A,N/A,HotelsMotelsLodging,N/A
Quality Inn,(717) 393-5499,N/A,N/A,HotelsMotels,N/A
A Bed & Breakfast Connection of Philadelphia,(800) 448-3619,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Gulph Creek Partners,(610) 687-9280,N/A,N/A,HotelsLodging,N/A
Fairmont Pittsburgh,(412) 773-8800,N/A,N/A,HotelsLodgingBanquet Halls & Reception Facilities,N/A
Shadowbrook Resort,(570) 836-6336,N/A,N/A,HotelsGolf CoursesBanquet Halls & Reception Facilities,N/A
Brownstone Colonial Inn,(717) 484-4460,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Super 8,(717) 337-1400,N/A,N/A,HotelsCorporate LodgingLodging,N/A
40 Winks Inn,(717) 867-4627,N/A,N/A,HotelsHotels-ApartmentMotels,N/A
SpringHill Suites Pittsburgh Bakery Square,(412) 362-8600,N/A,N/A,HotelsLodging,N/A
Rusty Cannon Motel,(814) 367-0110,N/A,N/A,HotelsLodgingMotels,N/A
Red Carpet Inn,(717) 336-5254,N/A,N/A,HotelsMotelsLodging,N/A
Hampton Inn By Hilton,(570) 218-4613,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Studio 6,(610) 544-6620,N/A,N/A,Hotels,N/A
Basin Street Hotel,(610) 683-7900,N/A,N/A,HotelsLodgingRestaurants,N/A
Hi-Way Motel,(814) 735-4335,N/A,N/A,Hotels,N/A
Days Inn,(570) 383-9979,N/A,N/A,HotelsMotelsLodging,N/A
Renaissance At Morgan Creek,(215) 538-3600,N/A,N/A,Hotels,N/A
Spark by Hilton Lancaster Dutch Country,(717) 299-6604,N/A,N/A,HotelsLodging,N/A
Days Inn,(814) 868-8521,N/A,N/A,HotelsMotelsLodging,N/A
Arch Street Hotel,(610) 230-2015,N/A,N/A,HotelsMotelsLodging,N/A
Motel 6,(814) 765-2441,N/A,N/A,HotelsMotelsLodging,N/A
Hyatt Place Bethlehem,(610) 625-0500,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Budget Host Inn Chadds Ford,(484) 301-9232,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Schoeneck Hotel,(717) 598-9937,N/A,N/A,HotelsBed & Breakfast & Inns,N/A
Ttm Plaza 78,(717) 933-5209,N/A,N/A,HotelsLodging,N/A
Salisbury Behavioral,(215) 887-1328,N/A,N/A,Hotels,N/A
Winner Hotels Corporation,(724) 906-6022,N/A,N/A,HotelsLodging,N/A
Pittsburgh Arena Hotel LP,(412) 381-6677,N/A,N/A,HotelsLodgingMotels,N/A
Microtel Inn & Suites by Wyndham Mansfield,(570) 662-9300,N/A,N/A,HotelsLodging,N/A
"The Americus Hotel, Trademark Collection by Wyndham",(610) 437-2327,N/A,N/A,HotelsLodging,N/A
1876 Buggie Whip Bed & Breakfast Ladave Farms Horse Rescue,(724) 664-5209,N/A,N/A,HotelsLodging,N/A
TownePlace Suites Scranton Wilkes-Barre,(570) 207-8500,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Town Places Suites by Marriot,(570) 207-8500,N/A,N/A,Hotels,N/A
Marriott Execustay,(267) 568-2330,N/A,N/A,HotelsLodging,N/A
Marriott Execustay,(267) 639-3359,N/A,N/A,HotelsLodging,N/A
Marriott Execustay,(484) 231-1957,N/A,N/A,HotelsLodging,N/A
Homewood Suites by Hilton Pittsburgh-Southpointe,(724) 745-4663,N/A,N/A,HotelsLodgingMotels,N/A
The Bradford Inn,(570) 268-9199,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Big Nanna Beach,(570) 836-9019,N/A,N/A,Hotels,N/A
Skyline Heights Community Room,(570) 424-5440,N/A,N/A,HotelsLodging,N/A
Comfort Suites,(724) 728-9480,N/A,N/A,HotelsMotelsLodging,N/A
The Schaefer House at Ohiopyle Vacation Rentals,(877) 574-7829,N/A,N/A,HotelsVacation Homes Rentals & SalesCottages,N/A
Studio 6,(610) 541-0444,N/A,N/A,Hotels,
Rodeway Inn,(717) 665-2755,N/A,N/A,HotelsMotelsLodging,N/A
Wye Motor Lodge,(814) 695-4407,N/A,N/A,HotelsLodgingMotels,N/A
Motel 6,(814) 234-4124,N/A,N/A,HotelsMotelsLodging,N/A
Hampton Inn & Suites New Castle,(724) 656-0000,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Blue Note Motor Inn,(717) 426-1991,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Penn Motel,(570) 275-1858,N/A,N/A,HotelsMotels,
Plumsteadville Inn,(215) 766-7500,N/A,N/A,"HotelsAmerican RestaurantsBreakfast, Brunch & Lunch Restaurants",N/A
DoubleTree by Hilton Hotel Pittsburgh -Monroeville Convention Center,(412) 373-7300,N/A,N/A,HotelsBanquet Halls & Reception FacilitiesWedding Reception Locations & Services,
Motel 6,(610) 265-7200,N/A,N/A,HotelsMotelsLodging,
Doubletree Guest Suites Philadelphia Plymouth Meeting,(610) 298-1080,N/A,N/A,HotelsWedding Reception Locations & ServicesMeeting & Event Planning Services,N/A
Howard Johnson,(717) 533-9157,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Howard Johnson,(724) 537-9209,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
the Alloy King of Prussia - a DoubleTree by Hilton,(610) 337-1200,N/A,N/A,HotelsConvention Services & FacilitiesBanquet Halls & Reception Facilities,N/A
Potato City Country Inn,(814) 274-7133,N/A,N/A,Hotels,N/A
Honesdale Park Hotel & Apartments,(570) 352-3291,N/A,N/A,HotelsFurnished ApartmentsLodging,N/A
Vowinckel Hotel,(814) 927-6610,N/A,N/A,HotelsRestaurants,N/A
Bucks Montg Living Mag,(215) 257-8400,N/A,N/A,Hotels,N/A
Sheraton Pittsburgh Hotel at Station Square,(412) 261-2000,N/A,N/A,HotelsLodgingMeeting & Event Planning Services,N/A
The Stephan House Inn,(908) 752-1174,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
The Washington House Restaurant,(215) 257-3000,N/A,N/A,HotelsAmerican RestaurantsSeafood Restaurants,
Econo Lodge,(717) 299-6900,N/A,N/A,HotelsMotelsLodging,
Ramada by Wyndham Washington,(724) 225-9750,N/A,N/A,Hotels,N/A
Dek Services Company,(717) 834-4433,N/A,N/A,HotelsLodgingMotels,N/A
Residence Inn Harrisburg Carlisle,(717) 610-9050,N/A,N/A,HotelsLodging,N/A
Clarion,(814) 226-8961,N/A,N/A,HotelsLodgingMeeting & Event Planning Services,N/A
Microtel Inn & Suites by Wyndham Waynesburg,(724) 627-0310,N/A,N/A,HotelsLodging,N/A
The Rittenhouse Hotel,(215) 546-9000,N/A,N/A,HotelsLodgingResorts,N/A
Wolf Hollow at The Water Gap Country Club,(570) 476-4653,N/A,N/A,HotelsPrivate ClubsGolf Courses,N/A
"Homewood Suites by Hilton Newtown - Langhorne, PA",(215) 860-5080,N/A,N/A,HotelsLodgingMotels,N/A
Wilkes Barre Lodge,(570) 823-8881,N/A,N/A,HotelsMotelsLodging,
Best Western,(814) 445-3996,N/A,N/A,HotelsLodging,N/A
Liberty Travel,(877) 999-2101,N/A,N/A,HotelsSteamship AgenciesCruises,N/A
Best  Western,(610) 866-5800,N/A,N/A,HotelsLodging,N/A
Four Seasons,(724) 423-8099,N/A,N/A,HotelsLodgingApartments,N/A
Heath Housing,(724) 463-9560,N/A,N/A,HotelsLodging,N/A
The New Inn at Lackawaxen,(570) 685-7061,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Barnharts Hospitality Inn,(717) 755-2806,N/A,N/A,HotelsBed & Breakfast & Inns,
The Forest House Hotel,(570) 966-0349,N/A,N/A,Hotels,N/A
Comfort Inn,(814) 472-6100,N/A,N/A,HotelsMotelsLodging,N/A
Best Western,(570) 491-2400,N/A,N/A,HotelsCocktail LoungesSeafood Restaurants,N/A
Best Western,(610) 253-9131,N/A,N/A,HotelsLodging,N/A
Clifford Hotel,(570) 222-3841,N/A,N/A,Hotels,N/A
P Hotel & Spa,(814) 272-3000,N/A,N/A,HotelsLodging,N/A
Four Seasons Hotel Philadelphia,(215) 963-1500,N/A,N/A,Hotels,N/A
Forest Inn,(570) 995-9330,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Crawford's Great Lake Escape and Business Accommodations,(814) 573-2018,N/A,N/A,HotelsMotelsRental Vacancy Listing Service,
The George Washington Hotel,(724) 225-3200,N/A,N/A,HotelsRestaurantsBanquet Halls & Reception Facilities,N/A
The Penguinn Hotel,(717) 733-8142,N/A,N/A,HotelsLodgingRestaurants,N/A
Inn at Lincoln Square,(717) 353-2471,N/A,N/A,HotelsBed & Breakfast & Inns,N/A
Barr Brady,(215) 493-1974,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Sunset View Motel & Cottages,(814) 382-8631,N/A,N/A,HotelsMotels,
Econo Lodge,(724) 925-6755,N/A,N/A,HotelsMotelsCorporate Lodging,N/A
Pump House Weddings and B&B,(570) 784-6730,N/A,N/A,HotelsWedding Reception Locations & ServicesWedding Chapels & Ceremonies,N/A
McMullen House Bed & Breakfast,(814) 775-0005,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Knights Inn Palmyra,(717) 838-1324,N/A,N/A,HotelsMotelsMeeting & Event Planning Services,N/A
EXPRESS INN HOTEL,(724) 925-1444,N/A,N/A,HotelsHotels-ApartmentMotels,N/A
SpringHill Suites by Marriott,(717) 540-5100,N/A,N/A,Hotels,N/A
Soudersburg Motel,(717) 687-7608,N/A,N/A,Hotels,N/A
Fulton Steamboat Inn,(717) 299-9999,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Mercersburg Inn,(717) 328-5231,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Red Carpet Inn,(717) 774-1310,N/A,N/A,HotelsMotelsLodging,N/A
Lancaster Host Resort,(717) 299-5500,N/A,N/A,HotelsResortsGolf Courses,
This Side of the River,(724) 232-0099,N/A,N/A,HotelsLodging,N/A
Days Inn,(717) 939-4147,N/A,N/A,HotelsMotelsLodging,N/A
Hersha Hospitality Management (HHM),(717) 412-5500,N/A,N/A,HotelsHotel & Motel Management,N/A
Hotel Middleburger,(570) 837-5258,N/A,N/A,HotelsRestaurants,N/A
Shiloh Resort,(814) 752-2361,N/A,N/A,HotelsResortsCampgrounds & Recreational Vehicle Parks,N/A
Gateway Gettysburg,(717) 339-0020,N/A,N/A,Hotels,N/A
HotSpot Hotel & Lounge,(724) 543-3611,N/A,N/A,HotelsLodgingRestaurants,N/A
Rodeway Inn,(717) 646-1000,N/A,N/A,HotelsMotelsLodging,N/A
Hampton Inn-Philadelphia International Airport,(215) 966-1300,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Best Western Plus Philadelphia Airport South at Widener University,(610) 872-8100,N/A,N/A,HotelsLodging,N/A
Salisbury House,(215) 918-1518,N/A,N/A,Hotels,N/A
La Quinta,(717) 446-0770,N/A,N/A,HotelsLodgingMeeting & Event Planning Services,
La Quinta,(717) 208-2453,N/A,N/A,HotelsLodgingMeeting & Event Planning Services,
SpringHill Suites Philadelphia Airport/Ridley Park,(610) 915-6600,N/A,N/A,HotelsLodgingMeeting & Event Planning Services,N/A
Dolce Hotels And Resorts Valley Forge,(610) 337-1200,N/A,N/A,Hotels,
"Belmont Inns, Inc",(215) 878-3524,N/A,N/A,HotelsBanquet Halls & Reception Facilities,
Bear House Bed and Breakfast,(717) 266-5253,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Philadelphia Marriott Downtown,(215) 625-2900,N/A,N/A,HotelsRestaurants,N/A
Econo Lodge,(610) 521-3900,N/A,N/A,HotelsMotelsLodging,
Red Roof Inn,(610) 264-5404,N/A,N/A,HotelsMotelsLodging,
Red Roof Inn,N/A,N/A,N/A,HotelsMotelsLodging,
Red Roof Inn,(724) 342-7200,N/A,N/A,HotelsMotelsLodging,N/A
Sleep Inn & Suites,(223) 225-7374,N/A,N/A,HotelsMotelsLodging,N/A
Rodeway Inn,(717) 530-1234,N/A,N/A,HotelsMotelsLodging,
Best Western Plus Intercourse Village Inn & Suites,(717) 768-3636,N/A,N/A,HotelsLodging,N/A
Best Western Lock Haven,(570) 748-3297,N/A,N/A,HotelsLodging,
Manheim Manor,(717) 664-4168,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Motel 6,(215) 336-4600,N/A,N/A,HotelsMotelsLodging,N/A
Ramada Inn,(570) 443-8471,N/A,N/A,Hotels,N/A
Wiltshire Motel,(814) 735-4361,N/A,N/A,HotelsMotelsLodging,N/A
Budget Host,(484) 415-5477,N/A,N/A,HotelsLodgingMotels,N/A
Hotel Bar Avondale,(814) 345-5918,N/A,N/A,Hotels,N/A
Ledges Hotel,(570) 226-1337,N/A,N/A,HotelsLodgingConvention Services & Facilities,N/A
Bellmeade Motel,(814) 944-3561,N/A,N/A,HotelsLodgingMotels,N/A
Budgetel Inn,(717) 939-9996,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Scootish Inns & Suites,(717) 901-8383,N/A,N/A,Hotels,N/A
Four Seasons,(570) 730-4774,N/A,N/A,HotelsApartmentsLodging,N/A
Mifflinburg Hotel,(570) 966-5400,N/A,N/A,HotelsRestaurants,N/A
Red Carpet Inn,(610) 395-3377,N/A,N/A,HotelsCorporate LodgingLodging,N/A
1876 Bed-N-Breakfast,(724) 727-3552,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Econo Lodge,(570) 326-1501,N/A,N/A,HotelsMotelsLodging,N/A
Comfort Inn Duncansville - Altoona,(717) 496-0257,N/A,N/A,HotelsMotelsLodging,N/A
Quality Inn & Conference Center,(814) 443-4646,N/A,N/A,HotelsMotels,
Quality Inn,(717) 243-6000,N/A,N/A,HotelsMotels,
Best Western Premier The Central Hotel & Conference Center,(717) 561-2800,N/A,N/A,HotelsLodging,
Manayunk Terrace Bed & Breakfast,(215) 483-0109,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Value Inn,(570) 588-1100,N/A,N/A,HotelsMotelsLodging,N/A
Red Carpet Inn,(610) 286-5061,N/A,N/A,HotelsFloor MaterialsLodging,
Springhill Suites By Marriott Harrisburg Hershey,(717) 540-5100,N/A,N/A,HotelsLodgingMotels,N/A
Courtyard by Marriott,(724) 222-5620,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Table Rock,(570) 869-9983,N/A,N/A,HotelsLodgingMotels,
Lake Harmony Inn,(570) 722-0522,N/A,N/A,HotelsLodgingMotels,N/A
Nature Inn at Bald Eagle,(814) 625-2879,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Blue Ridge Hotel,(570) 754-7259,N/A,N/A,HotelsLodging,N/A
Riverton Hotel and Restaurant,(610) 498-4241,N/A,N/A,HotelsLodgingRestaurants,N/A
Best Western-Hershey,(717) 534-3610,N/A,N/A,HotelsLodging,N/A
Blue Diamond Management Company,(717) 469-1463,N/A,N/A,HotelsHotel & Motel Management,N/A
