Business Name,Phone,Street Address,Locality,Category,Rating
Firestone Complete Auto Care,(215) 892-1511,N/A,N/A,Auto Repair & ServiceWheel Alignment-Frame & Axle Servicing-AutomotiveAutomotive Tune Up Service,N/A
Firestone Complete Auto Care,(215) 596-1058,N/A,N/A,Auto Repair & ServiceAutomotive Tune Up ServiceMufflers & Exhaust Systems,N/A
Lauger's Auto LLC,(717) 220-3726,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeMufflers & Exhaust Systems,N/A
Firestone Complete Auto Care,(610) 798-5690,N/A,N/A,Auto Repair & ServiceTire DealersAuto Oil & Lube,N/A
Firestone Complete Auto Care,(717) 254-4232,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeAutomobile Air Conditioning Equipment-Service & Repair,N/A
Firestone Complete Auto Care,(724) 237-4073,N/A,N/A,Auto Repair & ServiceWheel Alignment-Frame & Axle Servicing-AutomotiveAuto Oil & Lube,N/A
Donawitz Auto Parts,(724) 843-0618,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAuto Body Parts,N/A
Razzi Auto Radiators & Air Conditioning,(215) 884-9514,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAir Conditioning Service & Repair,N/A
H & F Tire Service,(844) 442-0049,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAuto Oil & Lube,N/A
Smith Collision Inc,(814) 841-1284,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Body Repairing & Painting,N/A
Wayne's Garage Inc.,(215) 222-5703,N/A,N/A,Auto Repair & ServiceAir Conditioning Contractors & SystemsAir Conditioning Service & Repair,N/A
Valley Truck & Trailer Sales & Service Inc,(814) 954-0997,N/A,N/A,Travel TrailersTruck TrailersTowing,N/A
Mike's Towing And Recovery Inc,(866) 319-5744,N/A,N/A,Shipping ServicesTruckingTowing,N/A
Dettwiler Brothers Repair,(223) 523-2023,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Customizing,N/A
Fairmount Homes Retirement Community,(717) 936-5147,N/A,N/A,Auto Repair & ServiceAutomobile DetailingHospitals,N/A
Valley Truck & Trailer Sales & Service Inc,(814) 954-0997,N/A,N/A,Travel TrailersTruck TrailersTowing,N/A
Mike's Towing And Recovery Inc,(866) 319-5744,N/A,N/A,Shipping ServicesTruckingTowing,N/A
Fairmount Homes Retirement Community,(717) 936-5147,N/A,N/A,Auto Repair & ServiceAutomobile DetailingHospitals,N/A
Black Creek Greenhouses,(223) 323-9192,N/A,N/A,Auto Repair & ServiceAccountants-Certified PublicMonuments,N/A
Jeff's Auto Care,(724) 519-4382,N/A,N/A,Auto Repair & ServiceTire Dealers,
Scaletta CPA & Associate PC,(814) 809-7009,N/A,N/A,Auto Repair & ServiceAccounting ServicesBuilding Contractors,N/A
Trone Srvc Station,(223) 284-3904,N/A,N/A,Auto Repair & ServiceFuneral DirectorsFinancing Services,
Polish and Design - Nails By Ada Martin,(717) 936-5143,N/A,N/A,Auto Repair & ServiceWholesale FloristsChiropractors & Chiropractic Services,N/A
Skinner's Gumtown Garage,(814) 457-2029,N/A,N/A,Auto Repair & Service,N/A
Penn Autobody,(814) 971-1697,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,N/A
AAMCO Transmissions & Total Car Care,(800) 984-1514,N/A,N/A,Auto Repair & ServiceAuto TransmissionAutomobile Parts & Supplies,
Smeltz Automotive,(570) 551-6019,N/A,N/A,Auto Repair & ServiceAuto Transmission,N/A
Lacey's Auto & Towing,(814) 304-8307,N/A,N/A,Auto Repair & ServiceUsed Car DealersBrake Repair,N/A
Bradley Automobile,(814) 350-7212,N/A,N/A,Auto Repair & ServiceAutomobile Air Conditioning Equipment-Service & RepairTire Dealers,N/A
H & S Service Center,(610) 966-4928,N/A,N/A,Auto Repair & ServiceAutomobile Repair Referral ServiceTruck Service & Repair,N/A
Bosek Rankin Motor Sales,(814) 435-2481,N/A,N/A,Used Car DealersTrailers-Repair & ServiceFuel Injection Repair,N/A
Vince's Auto Service,(215) 860-9392,N/A,N/A,Auto Repair & ServiceAuto TransmissionAutomobile Body Repairing & Painting,
Gordon's Body Shop,(717) 993-2263,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Body Repairing & Painting,
Harford Garage,(570) 434-2732,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTruck Service & Repair,N/A
Gary's Auto Body and Line-X of Pine Grove,(877) 498-6600,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTruck Equipment & Parts,N/A
Pittsburgh Collision,(412) 784-1292,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTruck Service & Repair,N/A
Zimmey's Automotive,(717) 867-1644,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
Davis Auto & Truck Service,(724) 593-9490,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTruck Service & Repair,N/A
Tylersburg Auto Repair,(814) 744-8435,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesBrake Repair,N/A
Chapman's Auto Repair,(570) 698-0310,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTowing,N/A
"Terwood Auto Repair, Inc.",(215) 659-8127,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Inspection Stations & Services,N/A
Sawchucks Garage,(610) 495-6510,N/A,N/A,Auto Repair & ServiceAuto TransmissionWheels-Aligning & Balancing,N/A
Bestwick Auto and Truck Service,(412) 687-5093,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesWheel Alignment-Frame & Axle Servicing-Automotive,N/A
Deihm Services,(610) 942-7140,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Parts & Supplies,N/A
JS Auto Collision,(412) 366-4908,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Detailing,
Rob's,(215) 826-9200,N/A,N/A,Auto Repair & ServiceAuto TransmissionTowing,N/A
Pine Hollow Motors,(724) 342-9344,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeAutomobile Inspection Stations & Services,N/A
Travel Mechanic,(610) 872-2541,N/A,N/A,Auto Repair & ServiceAuto Engine RebuildingAutomobile Repair Referral Service,N/A
Lon's Auto Body Inc.,(570) 966-3714,N/A,N/A,Auto Repair & ServiceAutomobile Diagnostic Service Equipment-Service & RepairUsed Car Dealers,
Tate's Auto Repair,(724) 550-4756,N/A,N/A,Auto Repair & ServiceTire DealersAuto Oil & Lube,N/A
Three Rivers Auto Glass,(724) 772-4722,N/A,N/A,"Auto Repair & ServiceGlass-Auto, Plate, Window, EtcAutomobile Parts & Supplies",N/A
Pruni Auto Body,(412) 881-3323,N/A,N/A,Commercial Auto Body RepairTruck Body Repair & PaintingAutomobile Detailing,N/A
Bucks County Auto Storage,(215) 815-2222,N/A,N/A,Automobile ConsultantsAutomobile Repairing & Service Facilities-RentingAutomobile Repair Referral Service,N/A
Wolfe Stanley,(814) 887-2232,N/A,N/A,Automobile Repair Referral Service,N/A
IFIX IPHONE AND ALL OTHER,(267) 423-6281,N/A,N/A,Pay Phone Equipment & ServicesAutomobile Repair Referral ServiceComputers & Computer Equipment-Service & Repair,N/A
Griffin Motors-Chrysler-Dodge-Jeep-Kia,(888) 543-3581,N/A,N/A,New Car DealersAutomobile Repair Referral ServiceUsed Car Dealers,N/A
mobile mechanics,(267) 407-1967,N/A,N/A,Brake RepairAutomotive Roadside ServiceAutomobile Repair Referral Service,N/A
C D Cain Auto Parts Inc,(717) 624-9393,N/A,N/A,Auto Repair & ServiceAutomobile Body Shop Equipment & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
Christiansen Tire & Alignment,(570) 744-2645,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,N/A
Nova's  Tire,(412) 668-3946,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
Paintless Dent Repair,(724) 554-1756,N/A,N/A,Auto Repair & ServiceDent RemovalAutomobile Repairing & Service-Equipment & Supplies,N/A
Gary's Custom Painting,(814) 487-5028,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTruck Accessories,N/A
Jozef's Body Shop,(724) 438-4401,N/A,N/A,Auto Repair & ServiceAutomobile Body Shop Equipment & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
Bon-Way Auto Body Inc,(724) 224-1345,N/A,N/A,Auto Repair & ServiceAir Conditioning Contractors & SystemsAutomobile Repairing & Service-Equipment & Supplies,N/A
Warminster Auto Body,(215) 441-4499,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingWheel Alignment-Frame & Axle Servicing-Automotive,N/A
Jim & Terry's Reliable Auto,(814) 387-4275,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,
Dhillon Auto Center Inc,(215) 752-5210,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Shaffers Auto Service,(724) 654-1088,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Advantage Automotive,(570) 992-5553,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
Burleigh Auto Body Works,(570) 659-1044,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Parts & Supplies,N/A
Cardinal's Automotive Services Inc,(215) 657-5111,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Force-1,(610) 266-6721,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Body Repairing & Painting,
Savani Auto Service & Auto Body,(412) 678-0527,N/A,N/A,Auto Repair & ServiceAutomobile Machine ShopAutomobile Repairing & Service-Equipment & Supplies,
A1 Automotive Services,(724) 843-4625,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesBrake Repair,N/A
Tim's Body Shop & Towing,(610) 933-9215,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Manufacturers Equipment & Supplies,
Oil City Automotive,(814) 676-4444,N/A,N/A,"Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTire Recap, Retread & Repair",
Brandywine Coach Works,(610) 344-0800,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingDent Removal,
Sanders Garage,(717) 394-8101,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Micron Automotive,(724) 775-5808,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
Matta Motors,(412) 672-6202,N/A,N/A,Auto Repair & ServiceAutomobile Electric ServiceBrake Repair,
Forrester's Auto Body,(814) 635-3478,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Detailing,N/A
Albert's Body Shop,(717) 272-9735,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingUsed Car Dealers,N/A
Coyle Brothers Auto Body,(215) 472-7723,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Garman's Garage Inc.,(717) 626-5706,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,
Myers Auto Service,(724) 729-3000,N/A,N/A,Auto Repair & ServiceTowingAutomobile Repairing & Service-Equipment & Supplies,N/A
Creek Side Garage Inc,(610) 856-6945,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
George's Auto Works,(570) 718-1836,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Body Repairing & Painting,
Djd Automotive,(610) 588-5826,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Rivera's Auto Repair & Towing,(610) 869-7900,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
Renzie Auto Center,(412) 751-7559,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Kia of Coatesville - New & Used Cars,(610) 384-7700,N/A,N/A,Auto Repair & ServiceNew Car DealersUsed Car Dealers,
Drury Automotive,(610) 754-7050,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Custom Auto Finish,(724) 475-3346,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
Joe Cislo's Auto,(412) 469-0566,N/A,N/A,Auto Repair & ServiceAutomobile Body Shop Equipment & SuppliesAutomobile Parts & Supplies,N/A
Stars & Stripes Auto,(570) 894-1600,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Rittenhouse Repair,(570) 788-4641,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeAutomobile Repairing & Service-Equipment & Supplies,N/A
Max Muffler And Brake Shop,(724) 628-9430,N/A,N/A,Auto Repair & ServiceBrake Service EquipmentMufflers & Exhaust Systems,
AUTO PLUS,(412) 751-1666,N/A,N/A,Auto Repair & ServiceAutomobile AccessoriesAutomobile Parts & Supplies,N/A
Philly Kustom & Performance,(215) 338-1995,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Team Kia,(814) 266-8611,N/A,N/A,Auto Repair & ServiceNew Car DealersAutomobile Repairing & Service-Equipment & Supplies,N/A
Stevensville Auto Body,(570) 746-3995,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingDent Removal,N/A
Del-Aire Auto Body & Service,(215) 632-4780,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
Paradise Custom,(717) 687-6001,N/A,N/A,Auto Repair & ServiceTowingAutomobile Repairing & Service-Equipment & Supplies,N/A
Fisher's Auto Body,(814) 834-1226,N/A,N/A,"Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Parts, Supplies & Accessories-Wholesale & Manufacturers",N/A
Motor Service Co,(610) 488-1573,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,
West Chester Foreign Car,(610) 692-5850,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
John's Garage,(570) 379-3939,N/A,N/A,Auto Repair & ServiceGas StationsAutomobile Repairing & Service-Equipment & Supplies,N/A
Galavitz Auto Shop,(570) 282-5600,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Auto Shop Plus,(570) 455-1935,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Webbs Automotive Service,(412) 233-4427,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
Airedale Automotive,(570) 457-3021,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
"S & W Auto Service Center, Inc.",(814) 226-7046,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Inspection Stations & Services,N/A
Paint-N-Place,(570) 875-1944,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTowing,N/A
Vision Auto Works,(814) 787-8555,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTruck Body Repair & Painting,N/A
Lokutas Garage,(570) 655-3488,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesTowing,N/A
Mr Auto Inc,(570) 868-4443,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Dave`s Auto Services,(610) 367-1844,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Black Horse Auto Body Shop Inc,(610) 275-9841,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Parts & Supplies,N/A
Brennan's Garage,(570) 282-9822,N/A,N/A,Auto Repair & ServiceRadiators-Repairing & RebuildingAutomobile Repairing & Service-Equipment & Supplies,N/A
Ramsay's Automotive Inc,(610) 518-6200,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesDiesel Engines,N/A
Kia of West Chester,(610) 429-3500,N/A,N/A,Auto Repair & ServiceNew Car DealersUsed Car Dealers,
Ultimate Finish Autobody,(570) 453-1160,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Detailing,N/A
Kitty's Auto Parts Inc,(570) 455-9469,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
Huffman's Auto Repair,(724) 656-0033,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,
Ram Automotive,(610) 275-2067,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesDiesel Engines,N/A
USA Auto Supply Inc.,(215) 329-0685,N/A,N/A,"Auto Repair & ServiceAutomobile Parts, Supplies & Accessories-Wholesale & ManufacturersAutomobile Accessories",
Dubble's German Motors Inc,(610) 375-8330,N/A,N/A,Auto Repair & ServiceAutomobile Diagnostic Service Equipment-Service & RepairUsed Car Dealers,N/A
Waite's Auto Body Shop,(814) 355-2458,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Surma's Garage,(570) 645-2619,N/A,N/A,Auto Repair & ServiceNew Car DealersAutomobile Inspection Stations & Services,N/A
Joseph Automotive,(215) 677-7401,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Martz Automotive,(724) 523-2475,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Body Repairing & Painting,N/A
"Alper Automotive, Inc.",(215) 331-3780,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,
STC Industries,(570) 409-1331,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Machine Shop,N/A
Earl's Garage,(717) 362-2978,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAuto Transmission,N/A
Blackies Automotive,(724) 843-9225,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,
Brandywine Coach Works,(610) 363-7177,N/A,N/A,Auto Repair & ServiceDent RemovalWindshield Repair,N/A
A J's Automotive Sales & Service,(717) 664-1644,N/A,N/A,Auto Repair & ServiceWheel Alignment-Frame & Axle Servicing-AutomotiveAutomobile Air Conditioning Equipment-Service & Repair,
Marty's Garage,(717) 859-2784,N/A,N/A,Auto Repair & ServiceUsed Car DealersAutomobile Repairing & Service-Equipment & Supplies,N/A
Hauser's Automotive Repair,(610) 286-6116,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Basinger Auto Repair,(724) 887-6402,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Everhart's Garage,(610) 689-9850,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Inspection Stations & Services,N/A
Mt Joy Autoworks,(717) 653-8870,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,N/A
White's Garage,(570) 222-4233,N/A,N/A,Auto Repair & ServiceAutomobile Electric ServiceWindshield Repair,N/A
R & R Service Center,(717) 367-3036,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Hitz & Spahr Inc,(717) 838-4411,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Body Repairing & Painting,
Kastle Automotive,(412) 276-0400,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Complete Auto Service & Performance,(724) 935-7473,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Chris's Auto Body & Paint,(717) 413-2926,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Schickling Automotive & Fabrication,(610) 473-6001,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
Cocalico Automotive,(717) 738-2020,N/A,N/A,Auto Repair & ServiceAuto TransmissionTowing,N/A
Aqua Pennsylvania,(877) 987-2782,N/A,N/A,Auto Repair & ServiceAutomobile AccessoriesAutomobile Parts & Supplies,N/A
Hank's Auto Service,(610) 866-2022,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTowing,
Davis Automotive,(215) 536-6927,N/A,N/A,Auto Repair & ServiceBrake RepairAutomobile Repairing & Service-Equipment & Supplies,N/A
Daku's Auto Body Shop,(610) 264-5507,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingDent Removal,N/A
Apple Auto Body Repair,(610) 593-6046,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingUsed Car Dealers,N/A
Exton Performance Automotive Machine Shop,(570) 595-9501,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAuto Engine Rebuilding,N/A
Streets Automotive,(412) 751-2926,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesEngine Rebuilding & Exchange,N/A
Discount Auto Repair,(610) 769-1709,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Kaylor's Garage Inc,(717) 664-3780,N/A,N/A,Auto Repair & ServiceUsed Car DealersAutomobile Repairing & Service-Equipment & Supplies,N/A
Charlie Greens Auto Service,(570) 323-2110,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Mugsyâ??s repair,(717) 845-1555,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,N/A
Derp's Service Center,(570) 695-2653,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTowing,N/A
Junak's Auto Repair,(724) 378-1053,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTowing,N/A
Hillbilly Diesel,(814) 639-0017,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
"Clark's Tire & Auto II, Inc.",(484) 483-8224,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesWheels-Aligning & Balancing,N/A
Gordie's Auto Service,(610) 696-3264,N/A,N/A,Auto Repair & ServiceAuto Engines Installation & ExchangeRadiators Automotive Sales & Service,N/A
Blocker's Collision Center Inc,(610) 377-2390,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTowing,N/A
Wade's Body & Frame Shop Inc,(724) 627-3125,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Family Auto,(570) 620-0150,N/A,N/A,Auto Repair & ServiceDiesel EnginesAutomobile Repairing & Service-Equipment & Supplies,N/A
Brandywine Coach Works,(610) 459-8860,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingDent Removal,N/A
Gardner's Auto Service,(610) 258-2418,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Schlimme Edgar C Garage,(610) 286-5878,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Urban's Automotive Service,(570) 562-7642,N/A,N/A,Auto Repair & ServiceEngine Rebuilding & ExchangeAutomobile Repairing & Service-Equipment & Supplies,N/A
Pecks Garage,(570) 934-1011,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Roberts Automotive Service Center,(570) 784-9910,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Repairing & Service-Equipment & Supplies,
Abington Body & Fender Service,(570) 587-4451,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAutomobile Repairing & Service-Equipment & Supplies,N/A
Big Pete`s,(484) 634-2439,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Mt Auto Service,(267) 731-1529,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTire Dealers,N/A
Shappells Auto Service,(570) 581-8612,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Jerry's Garage,(570) 222-9554,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTowing,N/A
Cherokee Automotive,(610) 754-0027,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesNew Car Dealers,N/A
Seybert's of Chicora,(724) 445-3381,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesGas Stations,N/A
Barry's Paint Shop,(717) 569-6264,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingAuto Oil & Lube,N/A
D & S Auto Service,(717) 627-7402,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Provision Collision,(267) 752-1037,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Body Repairing & Painting,N/A
Philly Finish,(215) 921-2777,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Nathans Auto,(412) 404-7064,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Repairing & Service-Equipment & Supplies,N/A
Mosteller Custom Auto Finish,(724) 475-3346,N/A,N/A,Auto Repair & ServiceAutomobile AccessoriesAutomobile Parts & Supplies,N/A
Vallozzi's Auto Service,(724) 863-1728,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Newman Bob Auto Repair,(215) 465-7761,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
"St. Mary's Wheel Alignment, Inc.",(814) 834-4351,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Body Repairing & Painting,N/A
New Auto,(855) 612-8600,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Inspection Stations & Services,
Santora's Auto Care & Performance,(610) 404-3800,N/A,N/A,"Auto Repair & ServiceBrake RepairTire Recap, Retread & Repair",N/A
Schwalm's Auto Service,(570) 682-8820,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
Wagner Cycle & Auto Service,(717) 879-9080,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & Supplies,N/A
K&T Automotive,(484) 371-8085,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,N/A
1 Cochran Hyundai,(412) 373-3333,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesWholesale Used Car Dealers,
