Business Name,Phone,Street Address,Locality,Category,Rating
Car service airports service,(201) 640-5006,N/A,N/A,Airport TransportationAirport ParkingTaxis,N/A
Super Limo,(201) 295-8001,N/A,N/A,Airport TransportationTaxis,N/A
Metro Taxi,(201) 869-0200,N/A,N/A,Airport TransportationTaxis,N/A
Voyage Limousine,(718) 688-9433,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Latringeff LLC,(201) 905-4417,N/A,N/A,Airport TransportationTransportation ServicesBuses-Charter & Rental,N/A
AAA Giants Limo & Taxi Secaucus,(201) 933-3313,N/A,N/A,Airport TransportationTaxisLimousine Service,N/A
S & S VIP Limousine Service Inc,(718) 639-4124,N/A,N/A,Airport TransportationLimousine Service,N/A
Stylianos Spyrou,(347) 354-1181,N/A,N/A,Airport TransportationTransportation ProvidersTaxis,N/A
Quality Car & Limousine Service,(718) 629-2540,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Fairway Private Car Svce,(718) 275-1111,N/A,N/A,Airport TransportationTaxisTransportation Services,N/A
Adam Limo Car Service,(201) 320-3888,N/A,N/A,Airport TransportationLimousine ServiceTransportation Consultants,N/A
Car 24 Transportation Inc,(212) 677-7777,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
Josie's Limo Service,(201) 422-0300,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Bridgeview Car Service,(718) 833-3015,N/A,N/A,Airport TransportationLimousine Service,N/A
Harborview Car Service,(718) 748-9898,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Invasora Express Car Service Corp,(718) 981-6161,N/A,N/A,Airport TransportationTaxisDriving Service,N/A
A. J. Car and Limousine Service,(718) 997-0202,N/A,N/A,Airport TransportationLimousine Service,N/A
Callahan's Limousine Svce,(718) 827-5745,N/A,N/A,Airport TransportationLimousine Service,N/A
New York Saeta,(718) 424-8282,N/A,N/A,Airport TransportationTransportation ProvidersTaxis,N/A
FX Limos,(212) 203-8939,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Friendship Travel Agency,(973) 413-6543,N/A,N/A,Airport TransportationTravel AgenciesBuses-Charter & Rental,N/A
NYC Airports Limo Service,(718) 766-9111,N/A,N/A,Airport TransportationLimousine Service,N/A
Milenio Express Inc,(973) 484-1477,N/A,N/A,Airport TransportationTaxisLimousine Service,N/A
Newport Car Service,(718) 720-4444,N/A,N/A,Airport TransportationLimousine ServiceTaxis,
Strictly Car Svce,(718) 837-7000,N/A,N/A,Airport TransportationTransportation ProvidersTaxis,N/A
